GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
TiKV Java Client,com.pingcap.tidb.tipb,Aggregation.Builder,2115,0,248,0,555,0,230,0,106,0
TiKV Java Client,com.pingcap.tidb.tipb,TableInfo.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketch.Builder,1171,0,132,0,311,0,132,0,66,0
TiKV Java Client,com.pingcap.tidb.tipb,ColumnInfo.Builder,909,0,74,0,237,0,101,0,64,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecType,150,0,10,0,31,0,18,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,EncodeType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Bucket.Builder,463,0,38,0,124,0,57,0,38,0
TiKV Java Client,com.pingcap.tidb.tipb,IndexInfo.Builder,839,0,86,0,223,0,97,0,54,0
TiKV Java Client,com.pingcap.tidb.tipb,Aggregation,880,0,105,0,204,0,110,0,55,0
TiKV Java Client,com.pingcap.tidb.tipb,Row.Builder,323,0,26,0,90,0,43,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,Row.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,UserIdentity.Builder,451,0,42,0,134,0,55,0,34,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketchTopN,483,0,64,0,126,0,70,0,37,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumRewriteRule.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeColumnsResp.Builder,880,0,104,0,233,0,103,0,51,0
TiKV Java Client,com.pingcap.tidb.tipb,Endian,85,0,5,0,21,0,13,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,SelectResponse,1292,0,177,0,284,0,156,0,63,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketchRow.Builder,300,0,18,0,85,0,39,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketchTopN.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketch.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecutorExecutionSummary.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,SelectResponse.Builder,2605,0,302,0,674,0,278,0,127,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeIndexResp.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeIndexReq,665,0,102,0,162,0,94,0,41,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumResponse,577,0,83,0,146,0,82,0,39,0
TiKV Java Client,com.pingcap.tidb.tipb,Checksum,121,0,0,0,24,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,DAGRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Error.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,TableInfo.Builder,699,0,74,0,189,0,83,0,46,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumAlgorithm.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Chunk.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumAlgorithm,72,0,4,0,19,0,12,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,FMSketch.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,TableScan.Builder,769,0,80,0,206,0,90,0,50,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeColumnsResp.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Expr,958,0,152,0,217,0,128,0,49,0
TiKV Java Client,com.pingcap.tidb.tipb,Select,328,0,0,0,39,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,StreamResponse.Builder,1182,0,126,0,307,0,130,0,67,0
TiKV Java Client,com.pingcap.tidb.tipb,FieldType.Builder,654,0,56,0,177,0,76,0,48,0
TiKV Java Client,com.pingcap.tidb.tipb,TableInfo,512,0,60,0,132,0,71,0,40,0
TiKV Java Client,com.pingcap.tidb.tipb,IndexScan.Builder,909,0,92,0,240,0,104,0,58,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeReq,950,0,160,0,217,0,130,0,47,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumResponse.Builder,367,0,28,0,101,0,48,0,34,0
TiKV Java Client,com.pingcap.tidb.tipb,Chunk.Builder,712,0,76,0,192,0,84,0,46,0
TiKV Java Client,com.pingcap.tidb.tipb,Chunk,512,0,60,0,131,0,71,0,40,0
TiKV Java Client,com.pingcap.tidb.tipb,Analyze.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Error,522,0,70,0,140,0,74,0,38,0
TiKV Java Client,com.pingcap.tidb.tipb,TopN,512,0,60,0,132,0,71,0,40,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeReq.Builder,959,0,110,0,244,0,111,0,56,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Bucket,671,0,102,0,163,0,94,0,41,0
TiKV Java Client,com.pingcap.tidb.tipb,RowMeta.Builder,297,0,22,0,84,0,41,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,ExprType,540,0,40,0,91,0,48,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,TopN.Builder,699,0,74,0,189,0,83,0,46,0
TiKV Java Client,com.pingcap.tidb.tipb,InUnionMetadata.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Schema.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Endian.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Schema,166,0,0,0,26,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeType,85,0,5,0,21,0,13,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeIndexReq.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Row,483,0,64,0,125,0,70,0,37,0
TiKV Java Client,com.pingcap.tidb.tipb,ScalarFuncSig,6793,0,521,0,1053,0,529,0,10,0
TiKV Java Client,com.pingcap.tidb.tipb,Checksum.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeIndexResp,556,0,80,0,138,0,80,0,39,0
TiKV Java Client,com.pingcap.tidb.tipb,FieldType.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,TableScan,605,0,79,0,151,0,83,0,42,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecutorExecutionSummary.Builder,367,0,28,0,101,0,48,0,34,0
TiKV Java Client,com.pingcap.tidb.tipb,RowMeta.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,RpnExpr.Builder,623,0,68,0,170,0,76,0,42,0
TiKV Java Client,com.pingcap.tidb.tipb,IndexScan.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,RpnExpr.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,CompareInMetadata.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ByItem.Builder,729,0,88,0,189,0,88,0,44,0
TiKV Java Client,com.pingcap.tidb.tipb,RowMeta,483,0,64,0,127,0,70,0,37,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeColumnsReq,884,0,136,0,206,0,119,0,48,0
TiKV Java Client,com.pingcap.tidb.tipb,KeyRange,483,0,64,0,125,0,70,0,37,0
TiKV Java Client,com.pingcap.tidb.tipb,UserIdentity.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Executor,1318,0,238,0,280,0,179,0,56,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeIndexReq.Builder,437,0,34,0,118,0,55,0,38,0
TiKV Java Client,com.pingcap.tidb.tipb,SampleCollector,962,0,152,0,218,0,127,0,48,0
TiKV Java Client,com.pingcap.tidb.tipb,Histogram.Builder,699,0,74,0,189,0,83,0,46,0
TiKV Java Client,com.pingcap.tidb.tipb,SampleCollector.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumRewriteRule.Builder,323,0,26,0,90,0,43,0,30,0
TiKV Java Client,com.pingcap.tidb.tipb,Selection,541,0,56,0,137,0,72,0,43,0
TiKV Java Client,com.pingcap.tidb.tipb,Selection.Builder,1095,0,126,0,292,0,125,0,62,0
TiKV Java Client,com.pingcap.tidb.tipb,SelectResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,RpnExpr,418,0,41,0,113,0,59,0,38,0
TiKV Java Client,com.pingcap.tidb.tipb,Limit.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,FMSketch,558,0,67,0,142,0,73,0,38,0
TiKV Java Client,com.pingcap.tidb.tipb,Bucket.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeReq.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Select.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketch,635,0,75,0,156,0,84,0,45,0
TiKV Java Client,com.pingcap.tidb.tipb,KeyRange.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,StreamResponse,904,0,128,0,207,0,115,0,48,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeColumnsReq.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Executor.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ScalarFuncSig.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,TopN.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ExecutorOuterClass,299,0,0,0,40,0,4,0,4,0
TiKV Java Client,com.pingcap.tidb.tipb,Selection.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,SampleCollector.Builder,1027,0,112,0,264,0,116,0,60,0
TiKV Java Client,com.pingcap.tidb.tipb,CMSketchRow,464,0,48,0,123,0,61,0,36,0
TiKV Java Client,com.pingcap.tidb.tipb,ChunkMemoryLayout.Builder,247,0,20,0,71,0,36,0,26,0
TiKV Java Client,com.pingcap.tidb.tipb,ChecksumScanOn.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeColumnsResp,549,0,68,0,138,0,76,0,41,0
TiKV Java Client,com.pingcap.tidb.tipb,DAGRequest,1936,0,336,0,420,0,246,0,70,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeIndexResp.Builder,659,0,82,0,172,0,81,0,40,0
TiKV Java Client,com.pingcap.tidb.tipb,Executor.Builder,2004,0,272,0,498,0,225,0,89,0
TiKV Java Client,com.pingcap.tidb.tipb,IndexInfo.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,TableScan.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,Limit.Builder,227,0,16,0,67,0,34,0,26,0
TiKV Java Client,com.pingcap.tidb.tipb,AnalyzeType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,com.pingcap.tidb.tipb,ByItem,649,0,99,0,157,0,92,0,41,0
TiKV Java Client,com.pingcap.tidb.tipb,Expr.Builder,1213,0,138,0,312,0,136,0,67,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeV2,544,0,61,0,141,0,73,0,41,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.EntryType,123,0,10,0,28,0,16,0,10,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeV2.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.ConfState.Builder,786,0,44,0,209,0,79,0,57,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeTransition.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb,4,300,0,0,3,24,2,2,2,2
TiKV Java Client,eraftpb,Eraftpb.Snapshot,460,0,60,0,125,0,68,0,37,0
TiKV Java Client,eraftpb,Eraftpb.Entry.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.Message,1177,0,167,0,289,0,143,0,53,0
TiKV Java Client,eraftpb,Eraftpb.SnapshotMetadata.Builder,415,0,46,0,122,0,60,0,37,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeTransition,123,0,10,0,28,0,16,0,10,0
TiKV Java Client,eraftpb,Eraftpb.MessageType,331,0,26,0,60,0,32,0,10,0
TiKV Java Client,eraftpb,Eraftpb.ConfChange.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeSingle.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.HardState,472,0,53,0,131,0,64,0,36,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeV2.Builder,739,0,78,0,205,0,89,0,50,0
TiKV Java Client,eraftpb,Eraftpb.Snapshot.Builder,392,0,46,0,114,0,57,0,34,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeSingle.Builder,246,0,18,0,77,0,39,0,30,0
TiKV Java Client,eraftpb,Eraftpb.EntryType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.ConfState.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.Message.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.Entry.Builder,408,0,30,0,127,0,57,0,42,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeType,123,0,10,0,28,0,16,0,10,0
TiKV Java Client,eraftpb,Eraftpb.HardState.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.MessageType.new Internal.EnumLiteMap() {...},6,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},0,8,0,0,0,3,0,2,0,2
TiKV Java Client,eraftpb,Eraftpb.Snapshot.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.Message.Builder,1249,0,128,0,357,0,150,0,86,0
TiKV Java Client,eraftpb,Eraftpb.SnapshotMetadata,520,0,69,0,139,0,74,0,38,0
TiKV Java Client,eraftpb,Eraftpb.ConfChange,539,0,64,0,145,0,72,0,38,0
TiKV Java Client,eraftpb,Eraftpb.ConfChangeSingle,423,0,46,0,118,0,60,0,36,0
TiKV Java Client,eraftpb,Eraftpb.ConfState,1108,0,139,0,268,0,120,0,46,0
TiKV Java Client,eraftpb,Eraftpb.SnapshotMetadata.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,eraftpb,Eraftpb.ConfChange.Builder,328,0,24,0,102,0,48,0,36,0
TiKV Java Client,eraftpb,Eraftpb.Entry,650,0,82,0,172,0,84,0,40,0
TiKV Java Client,eraftpb,Eraftpb.HardState.Builder,253,0,16,0,80,0,39,0,31,0
TiKV Java Client,org.tikv.common.expression.visitor,ProtoConverter,755,0,49,0,185,0,53,0,19,0
TiKV Java Client,org.tikv.common.expression.visitor,IndexMatcher,131,0,20,0,28,0,20,0,9,0
TiKV Java Client,org.tikv.common.expression.visitor,IndexRangeSetBuilder,112,0,12,0,25,0,9,0,3,0
TiKV Java Client,org.tikv.common.expression.visitor,DefaultVisitor,72,0,2,0,15,0,13,0,12,0
TiKV Java Client,org.tikv.common.expression.visitor,RangeSetBuilder,157,0,18,0,50,0,20,0,6,0
TiKV Java Client,org.tikv.common.expression.visitor,MetaResolver,83,0,6,0,25,0,11,0,8,0
TiKV Java Client,org.tikv.common.expression.visitor,PseudoCostCalculator,70,0,7,0,15,0,10,0,5,0
TiKV Java Client,org.tikv.common.expression.visitor,PartAndFilterExprRewriter,162,0,16,0,35,0,18,0,10,0
TiKV Java Client,org.tikv.common.expression.visitor,PrunedPartitionBuilder,60,0,8,0,18,0,8,0,4,0
TiKV Java Client,org.tikv.common.expression.visitor,ColumnMatcher,27,0,0,0,7,0,4,0,4,0
TiKV Java Client,org.tikv.common.expression.visitor,SupportedExpressionValidator,70,0,12,0,18,0,10,0,4,0
TiKV Java Client,org.tikv.service.failsafe,NoOpCircuitBreakerMetrics,2,5,0,0,2,3,2,3,2,3
TiKV Java Client,org.tikv.service.failsafe,CircuitBreaker.Status,3,45,0,0,1,7,1,2,1,2
TiKV Java Client,org.tikv.service.failsafe,HealthCounts,3,58,0,2,1,10,1,5,1,4
TiKV Java Client,org.tikv.service.failsafe,CircuitBreakerMetricsImpl.SingleWindowMetrics,0,45,0,0,0,11,0,5,0,5
TiKV Java Client,org.tikv.service.failsafe,CircuitBreakerMetricsImpl,1,115,1,5,1,29,1,9,0,7
TiKV Java Client,org.tikv.service.failsafe,CircuitBreakerImpl,6,298,7,23,2,75,7,26,0,18
TiKV Java Client,org.tikv.common.replica,ReplicaSelector,0,13,0,0,0,3,0,1,0,1
TiKV Java Client,org.tikv.common.replica,FollowerReplicaSelector,43,3,6,0,8,1,4,1,1,1
TiKV Java Client,org.tikv.common.replica,Store.State,44,0,0,0,5,0,1,0,1,0
TiKV Java Client,org.tikv.common.replica,Store,87,38,14,2,18,11,18,5,9,5
TiKV Java Client,org.tikv.common.replica,LeaderReplicaSelector,0,15,0,0,0,4,0,2,0,2
TiKV Java Client,org.tikv.common.replica,Region,26,60,0,4,4,14,4,5,4,3
TiKV Java Client,org.tikv.common.replica,LeaderFollowerReplicaSelector,4,46,2,4,1,9,2,3,0,2
TiKV Java Client,org.tikv.common.replica,Store.Label,14,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeDate,10,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHType,101,0,6,0,24,0,9,0,6,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeDecimal,58,0,6,0,13,0,6,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeUInt8,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeMyDate,10,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber,5,0,0,0,2,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeDateTime,10,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeInt64,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeInt16,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeInt32,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeFloat32,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeFloat64,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeUInt64,10,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeUInt16,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeUInt32,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeMyDateTime,10,0,0,0,5,0,3,0,3,0
TiKV Java Client,org.tikv.common.columnar.datatypes,AutoGrowByteBuffer,107,0,6,0,28,0,9,0,6,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeNumber.CHTypeInt8,8,0,0,0,4,0,2,0,2,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeString,114,0,10,0,29,0,11,0,6,0
TiKV Java Client,org.tikv.common.columnar.datatypes,CHTypeFixedString,36,0,6,0,7,0,7,0,4,0
TiKV Java Client,org.tikv.common.expression,PartitionPruner,187,0,23,0,34,0,16,0,4,0
TiKV Java Client,org.tikv.common.expression,FuncCallExpr.Type,14,0,0,0,2,0,1,0,1,0
TiKV Java Client,org.tikv.common.expression,StringRegExpression,251,0,14,0,38,0,25,0,18,0
TiKV Java Client,org.tikv.common.expression,ComparisonBinaryExpression,254,0,27,0,55,0,32,0,16,0
TiKV Java Client,org.tikv.common.expression,RangePartitionPruner,178,0,14,0,42,0,12,0,5,0
TiKV Java Client,org.tikv.common.expression,FuncCallExprEval,80,0,8,0,19,0,8,0,4,0
TiKV Java Client,org.tikv.common.expression,StringRegExpression.Type,44,0,0,0,5,0,1,0,1,0
TiKV Java Client,org.tikv.common.expression,RangeColumnPartitionPruner,270,0,30,0,58,0,20,0,4,0
TiKV Java Client,org.tikv.common.expression,TypeBlocklist,151,0,0,0,32,0,4,0,4,0
TiKV Java Client,org.tikv.common.expression,Constant,214,0,46,0,53,0,36,0,13,0
TiKV Java Client,org.tikv.common.expression,ByItem,58,0,2,0,11,0,7,0,6,0
TiKV Java Client,org.tikv.common.expression,Not,63,0,4,0,16,0,10,0,8,0
TiKV Java Client,org.tikv.common.expression,ComparisonBinaryExpression.Operator,64,0,0,0,7,0,1,0,1,0
TiKV Java Client,org.tikv.common.expression,LogicalBinaryExpression,136,0,10,0,23,0,17,0,12,0
TiKV Java Client,org.tikv.common.expression,ArithmeticBinaryExpression,198,0,10,0,30,0,23,0,18,0
TiKV Java Client,org.tikv.common.expression,FuncCallExpr,89,0,8,0,23,0,15,0,11,0
TiKV Java Client,org.tikv.common.expression,AggregateFunction.FunctionType,54,0,0,0,6,0,1,0,1,0
TiKV Java Client,org.tikv.common.expression,Expression,28,0,0,0,11,0,5,0,5,0
TiKV Java Client,org.tikv.common.expression,ComparisonBinaryExpression.NormalizedPredicate,50,0,2,0,13,0,7,0,6,0
TiKV Java Client,org.tikv.common.expression,AggregateFunction,106,0,8,0,19,0,14,0,10,0
TiKV Java Client,org.tikv.common.expression,Blocklist,62,0,6,0,12,0,7,0,4,0
TiKV Java Client,org.tikv.common.expression,ArithmeticBinaryExpression.Type,74,0,0,0,8,0,1,0,1,0
TiKV Java Client,org.tikv.common.expression,ColumnRef,239,0,26,0,50,0,29,0,16,0
TiKV Java Client,org.tikv.common.expression,ExpressionBlocklist,8,0,0,0,3,0,2,0,2,0
TiKV Java Client,org.tikv.common.expression,LogicalBinaryExpression.Type,34,0,0,0,4,0,1,0,1,0
TiKV Java Client,org.tikv.common.expression,IsNull,58,0,4,0,15,0,9,0,7,0
TiKV Java Client,org.tikv.common.expression,Visitor,3,0,0,0,1,0,1,0,1,0
TiKV Java Client,org.tikv.common.catalog,Catalog.CatalogCache,188,0,18,0,43,0,20,0,11,0
TiKV Java Client,org.tikv.common.catalog,CatalogTransaction,193,0,12,0,44,0,13,0,7,0
TiKV Java Client,org.tikv.common.catalog,Catalog,186,0,16,0,50,0,18,0,10,0
TiKV Java Client,enginepb,Enginepb.SnapshotData,565,0,63,0,152,0,74,0,41,0
TiKV Java Client,enginepb,Enginepb.CommandRequestHeader.Builder,366,0,24,0,116,0,52,0,40,0
TiKV Java Client,enginepb,Enginepb.CommandResponse.Builder,577,0,76,0,164,0,81,0,43,0
TiKV Java Client,enginepb,Enginepb.CommandRequestHeader.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,enginepb,Enginepb.CommandResponseBatch,418,0,41,0,113,0,59,0,38,0
TiKV Java Client,enginepb,Enginepb.CommandResponseHeader,408,0,44,0,117,0,58,0,35,0
TiKV Java Client,enginepb,Enginepb.CommandRequest.Builder,1220,0,164,0,331,0,151,0,69,0
TiKV Java Client,enginepb,EngineGrpc.EngineStub,29,0,0,0,7,0,4,0,4,0
TiKV Java Client,enginepb,EngineGrpc,140,0,12,0,48,0,12,0,6,0
TiKV Java Client,enginepb,Enginepb.CommandResponseBatch.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,enginepb,Enginepb.CommandResponse,568,0,85,0,147,0,84,0,40,0
TiKV Java Client,enginepb,EngineGrpc.EngineFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
TiKV Java Client,enginepb,Enginepb.SnapshotRequest.Builder,667,0,97,0,189,0,91,0,42,0
TiKV Java Client,enginepb,EngineGrpc.EngineBlockingStub,11,0,0,0,3,0,2,0,2,0
TiKV Java Client,enginepb,Enginepb.SnapshotState,617,0,101,0,156,0,94,0,42,0
TiKV Java Client,enginepb,Enginepb.SnapshotDone.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
TiKV Java Client,enginepb,Enginepb.new Descriptors.FileDescriptor.InternalDescriptorAssigner() {...},8,0,0,0,3,0,2,0,2,0
TiKV Java Client,enginepb,Enginepb.CommandResponseHeader.Builder,216,0,14,0,69,0,35,0,28,0
TiKV Java Client,enginepb,Enginepb.CommandResponseBatch.Builder,623,0,68,0,170,0,76,0,42,0
TiKV Java Client,enginepb,Enginepb.CommandResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
